Course.exam,TermCD,SchoolYear,CourseSchoolDBN,Table,CourseTitle,Mark,Mark.1,NumericEquivalent,Credits,CreditEarned,CreditEarned.1,Term.Average.Display,Credits.Total,Credit.Earned.Total,Credits.Average,StudentID,Credits.Total.1,Credit.Earned.Total.1,Cumulative.Term.Average1,Credits.Average.1
Course,1,2018,30Q258,MES41,INTEGRATED ALGEBRA 1,95, ,95,1,44,1,,,,,246884523,,,,
Course,1,2018,30Q258,MES42,INTEGRATED ALGEBRA 2,95, ,95,1,44,1,,,,,246884523,,,,
Course,1,2018,30Q258,PHS21,HEALTH 1 of 2,85, ,85,0.5,44,0.5,,,,,246884523,,,,
Course,1,2018,30Q258,PPS81,PHYS ED,98, ,98,0.5,44,0.5,,,,,246884523,,,,
Course,1,2018,30Q258,SLS21,LIVING ENV 1 OF 2,94, ,94,1,44,1,,,,,246884523,,,,
Course,1,2018,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,44,0,,,,,246884523,,,,
Course,1,2018,30Q258,SQS21T,ENGINEERING FOUNDATI,94, ,94,1,44,1,93.35714286,7,7,7,246884523,,,,
Exam  ,2,2020,30Q258,EXRCE ,CC ELA REG JUN,88, ,88,0,44,0,,,,,246884523,,,,
Exam  ,2,2020,30Q258,HXRKE ,FRAMEWORK US HIST RE,WA,*,,0,44,0,,,,,246884523,,,,
Exam  ,2,2020,30Q258,MXRNE ,CC ALGEBRA II REG JU,WA,*,,0,44,0,,,,,246884523,,,,
Exam  ,2,2020,30Q258,SXRXE ,CHEMISTRY R JUNE,WA,*,,0,44,0,,0,0,0,246884523,,,,
Exam  ,2,2019,30Q258,EXRCE ,CC ELA REG JUN,WA,*,,0,44,0,,,,,246884523,,,,
Exam  ,2,2019,30Q258,HXRCE ,GLOBAL II REG JUN,WA,*,,0,44,0,,,,,246884523,,,,
Exam  ,2,2019,30Q258,MXRKE ,CC GEOMETRY REG JUN,WA,*,,0,44,0,,0,0,0,246884523,,,,
Exam  ,2,2018,30Q258,MXRCE ,CC ALGEBRA I REG JUN,87,*,87,0,44,0,,,,,246884523,,,,
Exam  ,2,2018,30Q258,SXRKE ,LIVENVIR R JUNE,90,*,90,0,44,0,,0,0,0,246884523,44,44,95.04651163,43
Course,2,2018,30Q258,EQS22,LINCT Pre-College En,70, ,70,1,0,1,,,,,209025924,,,,
Course,2,2018,30Q258,HVS11,PART IN GOVT,78, ,78,1,0,1,,,,,209025924,,,,
Course,2,2018,30Q258,MPS22,Pre-Calculus 2 of 2,75, ,75,1,0,1,,,,,209025924,,,,
Course,2,2018,30Q258,MQS22QP,LINCT Pre-College Ma,65, ,65,1,0,1,,,,,209025924,,,,
Course,2,2018,30Q258,PPS88,PHYS ED,74, ,74,0.5,0,0.5,,,,,209025924,,,,
Course,2,2018,30Q258,RQS44T,CDOS Career Studies ,84, ,84,0.5,0,0.5,,,,,209025924,,,,
Course,2,2018,30Q258,SDS22,Industrial Science 2,55, ,55,1,0,0,70.33333333,6,5,6,209025924,,,,
Course,1,2018,30Q258,EQS21,LINCT Pre-College En,55, ,55,1,0,0,,,,,209025924,,,,
Course,1,2018,30Q258,HES11,ECONOMICS,72, ,72,1,0,1,,,,,209025924,,,,
Course,1,2018,30Q258,MQS21S,LINCT Pre-College Ma,55, ,55,0,0,0,,,,,209025924,,,,
Course,1,2018,30Q258,PPS87,PHYS ED,71, ,71,0.5,0,0.5,,,,,209025924,,,,
Course,1,2018,30Q258,RQS43T,CDOS Career Studies ,77, ,77,0.5,0,0.5,,,,,209025924,,,,
Course,1,2018,30Q258,SCS21,CHEMISTRY 1 OF 2,55, ,55,1,0,0,,,,,209025924,,,,
Course,1,2018,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,F, ,55,0,0,0,,,,,209025924,,,,
Course,1,2018,30Q258,SDS21,Industrial Science 1,65, ,65,1,0,1,64.2,5,3,5,209025924,,,,
Course,7,2017,30Q575,MEF21,CC Algebra Fall Apex,F,*,55,1,0,0,,1,0,0,209025924,,,,
Course,2,2017,30Q258,EES88,ENGLISH 12 2 OF 2,55, ,55,1,0,0,,,,,209025924,,,,
Course,2,2017,30Q258,FSS62,SPANISH I  2 OF 2,65, ,65,1,0,1,,,,,209025924,,,,
Course,2,2017,30Q258,HBS11U,HUP 102 Critical Thi,B-, ,83,0.5,0,0.5,,,,,209025924,,,,
Course,2,2017,30Q258,HUS22,US HISTORY 2 OF 2,65, ,65,1,0,1,,,,,209025924,,,,
Course,2,2017,30Q258,MKS11QA,Computer Science Fun,65, ,65,1,0,1,,,,,209025924,,,,
Course,2,2017,30Q258,MRS22,CC Algebra II 2 of 2,55, ,55,1,0,0,,,,,209025924,,,,
Course,2,2017,30Q258,PPS86,PHYS ED,90, ,90,0.5,0,0.5,,,,,209025924,,,,
Course,2,2017,30Q258,RQS42T,College and Career F,55, ,55,0.5,0,0,,,,,209025924,,,,
Course,2,2017,30Q258,SES22,EARTH SCIENCE 2 OF 2,65, ,65,1,0,1,,,,,209025924,,,,
Course,2,2017,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,0,0,64.53333333,7.5,5,7.5,209025924,,,,
Course,1,2017,30Q258,ANS22,STUDIO ART II,71, ,71,1,0,1,,,,,209025924,,,,
Course,1,2017,30Q258,EES87,ENGLISH 12 1 OF 2,68, ,68,1,0,1,,,,,209025924,,,,
Course,1,2017,30Q258,FSS61,SPANISH I  1 OF 2,67, ,67,1,0,1,,,,,209025924,,,,
Course,1,2017,30Q258,HUS21,US HISTORY 1 OF 2,66, ,66,1,0,1,,,,,209025924,,,,
Course,1,2017,30Q258,MRS21,CC Algebra II 1 of 2,70, ,70,1,0,1,,,,,209025924,,,,
Course,1,2017,30Q258,PPS85,PHYS ED,90, ,90,0.5,0,0.5,,,,,209025924,,,,
Course,1,2017,30Q258,RQS41T,College and Career F,65, ,65,0.5,0,0.5,,,,,209025924,,,,
Course,1,2017,30Q258,SES21,EARTH SCIENCE 1 OF 2,67, ,67,1,0,1,,,,,209025924,,,,
Course,1,2017,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,F, ,55,0,0,0,,,,,209025924,,,,
Course,1,2017,30Q258,TQS11U,MAE109 Intro to Engi,A-, ,93,1,0,1,72.4375,8,8,8,209025924,,,,
Course,2,2016,30Q258,EES86,ENGLISH 11 2 OF 2,69, ,69,1,0,1,,,,,209025924,,,,
Course,2,2016,30Q258,HGS43,GLOBAL STUDIES 10 1 ,65, ,65,1,0,1,,,,,209025924,,,,
Course,2,2016,30Q258,HGS44,GLOBAL STUDIES 10 2 ,65, ,65,1,0,1,,,,,209025924,,,,
Course,2,2016,30Q258,MGS22,CC Geometry 2 of 2,76, ,76,1,0,1,,,,,209025924,,,,
Course,2,2016,30Q258,PPS84,PHYS ED,86, ,86,0.5,0,0.5,,,,,209025924,,,,
Course,2,2016,30Q258,RZS22T,WORK BASED LEARNING ,80, ,80,1,0,1,,,,,209025924,,,,
Course,2,2016,30Q258,SWS22QC,Ecology and Environm,69, ,69,1,0,1,,,,,209025924,,,,
Course,2,2016,30Q258,SWS22QLC,Environmental Scienc,P,*,,0,0,0,71.84615385,6.5,6.5,6.5,209025924,,,,
Course,1,2016,30Q258,EES85,ENGLISH 11 1 OF 2,70, ,70,1,0,1,,,,,209025924,,,,
Course,1,2016,30Q258,HGS41,GLOBAL STUDIES 9 1 O,75, ,75,1,0,1,,,,,209025924,,,,
Course,1,2016,30Q258,HGS42,GLOBAL STUDIES 9 2 O,75, ,75,1,0,1,,,,,209025924,,,,
Course,1,2016,30Q258,MGS21,CC Geometry 1 of 2,65, ,65,1,0,1,,,,,209025924,,,,
Course,1,2016,30Q258,PPS83,PHYS ED,92, ,92,0.5,0,0.5,,,,,209025924,,,,
Course,1,2016,30Q258,SQS11T,Engineering Design P,84, ,84,1,0,1,,,,,209025924,,,,
Course,1,2016,30Q258,SWS21QC,Ecology and Environm,75, ,75,1,0,1,,,,,209025924,,,,
Course,1,2016,30Q258,SWS21QLC,Environmental Scienc,P,*,,0,0,0,75.38461538,6.5,6.5,6.5,209025924,,,,
Course,7,2015,30Q575,MEF21,CC ALGEBRA 1 of 2 AP,F, ,55,1,0,0,55,1,0,1,209025924,,,,
Course,2,2015,30Q258,EES83,ENGLISH 10 1 OF 2,66, ,66,1,0,1,,,,,209025924,,,,
Course,2,2015,30Q258,EES84,ENGLISH 10 2 OF 2,66, ,66,1,0,1,,,,,209025924,,,,
Course,2,2015,30Q258,MES22,INTEGRATED ALGEBRA 2,70, ,70,1,0,1,,,,,209025924,,,,
Course,2,2015,30Q258,MQS11P,Math Lab,CR,*,,0,0,0,,,,,209025924,,,,
Course,2,2015,30Q258,PHS22,HEALTH 2 of 2,80, ,80,0.5,0,0.5,,,,,209025924,,,,
Course,2,2015,30Q258,PPS82,PHYS ED,90, ,90,0.5,0,0.5,,,,,209025924,,,,
Course,2,2015,30Q258,RZS21T,WORK BASED LEARNING ,89, ,89,1,0,1,,,,,209025924,,,,
Course,2,2015,30Q258,SLS22,LIVING ENV 2 OF 2,65, ,65,1,0,1,,,,,209025924,,,,
Course,2,2015,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,CR,*,,0,0,0,,,,,209025924,,,,
Course,2,2015,30Q258,SQS21T,ENGINEERING FOUNDATI,65, ,65,1,0,1,72.28571429,7,7,7,209025924,,,,
Course,1,2015,30Q258,ANS21,STUDIO ART I 1 of 2,81, ,81,1,0,1,,,,,209025924,,,,
Course,1,2015,30Q258,EES81,ENGLISH 9 1 OF 2,71, ,71,1,0,1,,,,,209025924,,,,
Course,1,2015,30Q258,EES82,ENGLISH 9 2 OF 2,71, ,71,1,0,1,,,,,209025924,,,,
Course,1,2015,30Q258,GAS21,Freshman Seminar,CR,*,,0,0,0,,,,,209025924,,,,
Course,1,2015,30Q258,MES21,INTEGRATED ALGEBRA 1,55, ,55,1,0,0,,,,,209025924,,,,
Course,1,2015,30Q258,MKS11,COMPUTER PROGRAMMING,86, ,86,1,0,1,,,,,209025924,,,,
Course,1,2015,30Q258,PHS21,HEALTH 1 of 2,88, ,88,0.5,0,0.5,,,,,209025924,,,,
Course,1,2015,30Q258,PPS81,PHYS ED,95, ,95,0.5,0,0.5,,,,,209025924,,,,
Course,1,2015,30Q258,SLS21,LIVING ENV 1 OF 2,69, ,69,1,0,1,,,,,209025924,,,,
Course,1,2015,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,CR,*,,0,0,0,74.92857143,7,6,7,209025924,,,,
Exam  ,2,2018,30Q258,MXRCE ,CC ALGEBRA I REG JUN,67,*,67,0,0,0,,0,0,0,209025924,,,,
Exam  ,2,2017,30Q258,HXRUE ,USHIST REG JUNE,80, ,80,0,0,0,,,,,209025924,,,,
Exam  ,2,2017,30Q258,SXRUE ,PHSET ES R JUN,44, ,44,0,0,0,,0,0,0,209025924,,,,
Exam  ,1,2017,30Q258,EXRCR ,CC ELA REG JAN,74, ,74,0,0,0,,0,0,0,209025924,,,,
Exam  ,7,2016,30Q575,MXRKG ,CC GEOMETRY REG AUG,57,*,57,0,0,0,,0,0,0,209025924,,,,
Exam  ,2,2016,30Q258,HXRGE ,GLOB HIST REG JUN,67, ,67,0,0,0,,0,0,0,209025924,,,,
Exam  ,1,2016,30Q258,SXRKR ,LIVENVIR R JAN,66, ,66,0,0,0,,0,0,0,209025924,55.5,47,70.62385321,54.5
Course,2,2018,30Q258,ANS22,STUDIO ART II 2 of 2,70, ,70,1,14,1,,,,,219977908,,,,
Course,2,2018,30Q258,EES83,ENGLISH 10 1 OF 2,82, ,82,1,14,1,,,,,219977908,,,,
Course,2,2018,30Q258,EES84,ENGLISH 10 2 OF 2,82, ,82,1,14,1,,,,,219977908,,,,
Course,2,2018,30Q258,MGS22,GEOMETRY 2 OF 2,70, ,70,1,14,1,,,,,219977908,,,,
Course,2,2018,30Q258,PHS22,HEALTH 2 of 2,70, ,70,0.5,14,0.5,,,,,219977908,,,,
Course,2,2018,30Q258,PPS82,PHYS ED,99, ,99,0.5,14,0.5,,,,,219977908,,,,
Course,2,2018,30Q258,SLS22,LIVING ENV 2 OF 2,91, ,91,1,14,1,,,,,219977908,,,,
Course,2,2018,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,14,0,,,,,219977908,,,,
Course,2,2018,30Q258,SQS22T,ENGINEERING FOUNDATI,85, ,85,1,14,1,80.64285714,7,7,7,219977908,,,,
Course,1,2018,30Q258,ANS21,STUDIO ART I 1 of 2,79, ,79,1,14,1,,,,,219977908,,,,
Course,1,2018,30Q258,EES81,ENGLISH 9 1 OF 2,83, ,83,1,14,1,,,,,219977908,,,,
Course,1,2018,30Q258,EES82,ENGLISH 9 2 OF 2,83, ,83,1,14,1,,,,,219977908,,,,
Course,1,2018,30Q258,MGS21,GEOMETRY 1 OF 2,90, ,90,1,14,1,,,,,219977908,,,,
Course,1,2018,30Q258,PHS21,HEALTH 1 of 2,70, ,70,0.5,14,0.5,,,,,219977908,,,,
Course,1,2018,30Q258,PPS81,PHYS ED,98, ,98,0.5,14,0.5,,,,,219977908,,,,
Course,1,2018,30Q258,SLS21,LIVING ENV 1 OF 2,90, ,90,1,14,1,,,,,219977908,,,,
Course,1,2018,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,14,0,,,,,219977908,,,,
Course,1,2018,30Q258,SQS21T,ENGINEERING FOUNDATI,85, ,85,1,14,1,84.85714286,7,7,7,219977908,,,,
Exam  ,2,2018,30Q258,MXRKE ,CC GEOMETRY REG JUN,72,*,72,0,14,0,,,,,219977908,,,,
Exam  ,2,2018,30Q258,SXRKE ,LIVENVIR R JUNE,84,*,84,0,14,0,,0,0,0,219977908,,,,
Exam  ,2,2017,84Q304,MXRCE ,CC ALGEBRA I REG JUN,76, ,76,0,14,0,,0,0,0,219977908,14,14,82.75,14
Course,2,2020,30Q258,AGS44,Art and Design,99, ,99,0.5,46,0.5,,,,,243703585,,,,
Course,2,2020,30Q258,EES88X,AP English Language ,97, ,97,1,46,1,,,,,243703585,,,,
Course,2,2020,30Q258,FSS62,SPANISH I  2 OF 2,92, ,92,1,46,1,,,,,243703585,,,,
Course,2,2020,30Q258,HUS22X,AP US History,100, ,100,1,46,1,,,,,243703585,,,,
Course,2,2020,30Q258,MPS22,Pre-Calculus 2 of 2,83, ,83,1,46,1,,,,,243703585,,,,
Course,2,2020,30Q258,MQS11U**,MAT 115 - College Al,B+, ,88,1,46,1,,,,,243703585,,,,
Course,2,2020,30Q258,PPS86,PHYS ED,100, ,100,0.5,46,0.5,,,,,243703585,,,,
Course,2,2020,30Q258,RQS22T,Energy and Sustainab,100, ,100,1,46,1,,,,,243703585,,,,
Course,2,2020,30Q258,SPS22,PHYSICS  2 OF 2,96, ,96,1,46,1,,,,,243703585,,,,
Course,2,2020,30Q258,SPS22QL,PHYSICS LAB 2 OF 2,P,*,,0,46,0,95.5375,8,8,8,243703585,,,,
Course,1,2020,30Q258,AGS43,Art and Design 11,91, ,91,0.5,46,0.5,,,,,243703585,,,,
Course,1,2020,30Q258,EES87X,AP English Language ,90, ,90,1,46,1,,,,,243703585,,,,
Course,1,2020,30Q258,FSS61,SPANISH I  1 OF 2,90, ,90,1,46,1,,,,,243703585,,,,
Course,1,2020,30Q258,HUS21X,AP US History,94, ,94,1,46,1,,,,,243703585,,,,
Course,1,2020,30Q258,MPS21,Pre-Calculus,83, ,83,1,46,1,,,,,243703585,,,,
Course,1,2020,30Q258,PPS85,PHYS ED,100, ,100,0.5,46,0.5,,,,,243703585,,,,
Course,1,2020,30Q258,RQS21T,Energy & Sustainabil,95, ,95,1,46,1,,,,,243703585,,,,
Course,1,2020,30Q258,SPS21,PHYSICS  1 OF 2,94, ,94,1,46,1,,,,,243703585,,,,
Course,1,2020,30Q258,SPS21QL,PHYSICS  LAB 1 OF 2,P,*,,0,46,0,91.64285714,7,7,7,243703585,,,,
Course,2,2019,30Q258,AUS22,Digital Art 2 of 2,90, ,90,0.5,46,0.5,,,,,243703585,,,,
Course,2,2019,30Q258,EES86,ENGLISH 11 2 OF 2,88, ,88,1,46,1,,,,,243703585,,,,
Course,2,2019,30Q258,HBS11U**,HUP 102 - Critical T,A, ,95,1,46,1,,,,,243703585,,,,
Course,2,2019,30Q258,HGS43,GLOBAL STUDIES 10 1 ,91, ,91,1,46,1,,,,,243703585,,,,
Course,2,2019,30Q258,HGS44,GLOBAL STUDIES 10 2 ,91, ,91,1,46,1,,,,,243703585,,,,
Course,2,2019,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,80, ,80,1,46,1,,,,,243703585,,,,
Course,2,2019,30Q258,PPS84,PHYS ED,95, ,95,0.5,46,0.5,,,,,243703585,,,,
Course,2,2019,30Q258,RVS22T,Engineering in the W,97, ,97,1,46,1,,,,,243703585,,,,
Course,2,2019,30Q258,SWS22X,AP Environmental Sci,90, ,90,1,46,1,,,,,243703585,,,,
Course,2,2019,30Q258,SWS22XL,AP Environmental Sci,P,*,,0,46,0,91.75,8,8,8,243703585,,,,
Course,1,2019,30Q258,AUS21,Digital Art 1 of 2,92, ,92,0.5,46,0.5,,,,,243703585,,,,
Course,1,2019,30Q258,EES85,ENGLISH 11 1 OF 2,90, ,90,1,46,1,,,,,243703585,,,,
Course,1,2019,30Q258,HGS41,GLOBAL STUDIES 9 1 O,91, ,91,1,46,1,,,,,243703585,,,,
Course,1,2019,30Q258,HGS42,GLOBAL STUDIES 9 2 O,91, ,91,1,46,1,,,,,243703585,,,,
Course,1,2019,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,83, ,83,1,46,1,,,,,243703585,,,,
Course,1,2019,30Q258,PPS83,PHYS ED,94, ,94,0.5,46,0.5,,,,,243703585,,,,
Course,1,2019,30Q258,RVS21T,Engineering in the W,96, ,96,1,46,1,,,,,243703585,,,,
Course,1,2019,30Q258,SWS21X,AP Environmental Sci,91, ,91,1,46,1,,,,,243703585,,,,
Course,1,2019,30Q258,SWS21XL,AP Environmental Sci,P,*,,0,46,0,90.71428571,7,7,7,243703585,,,,
Course,2,2018,30Q258,EES83,ENGLISH 10 1 OF 2,93, ,93,1,46,1,,,,,243703585,,,,
Course,2,2018,30Q258,EES84,ENGLISH 10 2 OF 2,93, ,93,1,46,1,,,,,243703585,,,,
Course,2,2018,30Q258,MGS22,GEOMETRY 2 OF 2,85, ,85,1,46,1,,,,,243703585,,,,
Course,2,2018,30Q258,PHS22,HEALTH 2 of 2,92, ,92,0.5,46,0.5,,,,,243703585,,,,
Course,2,2018,30Q258,PPS82,PHYS ED,97, ,97,0.5,46,0.5,,,,,243703585,,,,
Course,2,2018,30Q258,SDS22,Industrial Science 2,89, ,89,1,46,1,,,,,243703585,,,,
Course,2,2018,30Q258,SLS22,LIVING ENV 2 OF 2,95, ,95,1,46,1,,,,,243703585,,,,
Course,2,2018,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,46,0,,,,,243703585,,,,
Course,2,2018,30Q258,SQS22T,ENGINEERING FOUNDATI,91, ,91,1,46,1,91.5,7,7,7,243703585,,,,
Course,1,2018,30Q258,EES81,ENGLISH 9 1 OF 2,91, ,91,1,46,1,,,,,243703585,,,,
Course,1,2018,30Q258,EES82,ENGLISH 9 2 OF 2,91, ,91,1,46,1,,,,,243703585,,,,
Course,1,2018,30Q258,MGS21,GEOMETRY 1 OF 2,93, ,93,1,46,1,,,,,243703585,,,,
Course,1,2018,30Q258,PHS21,HEALTH 1 of 2,95, ,95,0.5,46,0.5,,,,,243703585,,,,
Course,1,2018,30Q258,PPS81,PHYS ED,93, ,93,0.5,46,0.5,,,,,243703585,,,,
Course,1,2018,30Q258,SDS21,Industrial Science 1,83, ,83,1,46,1,,,,,243703585,,,,
Course,1,2018,30Q258,SLS21,LIVING ENV 1 OF 2,91, ,91,1,46,1,,,,,243703585,,,,
Course,1,2018,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,46,0,,,,,243703585,,,,
Course,1,2018,30Q258,SQS21T,ENGINEERING FOUNDATI,93, ,93,1,46,1,90.85714286,7,7,7,243703585,,,,
Course,1,2017,27Q226,MEN11A,ALGEBRA,90, ,90,2,46,2,90,2,2,2,243703585,,,,
Exam  ,2,2020,30Q258,EXRCE ,CC ELA REG JUN,92, ,92,0,46,0,,,,,243703585,,,,
Exam  ,2,2020,30Q258,HXRKE ,FRAMEWORK US HIST RE,WA,*,,0,46,0,,,,,243703585,,,,
Exam  ,2,2020,30Q258,SXRPE ,PHYSICS REG JUN,WA,*,,0,46,0,,0,0,0,243703585,,,,
Exam  ,2,2019,30Q258,EXRCE ,CC ELA REG JUN,WA,*,,0,46,0,,,,,243703585,,,,
Exam  ,2,2019,30Q258,HXRCE ,GLOBAL II REG JUN,WA,*,,0,46,0,,,,,243703585,,,,
Exam  ,2,2019,30Q258,MXRNE ,CC ALGEBRA II REG JU,WA,*,,0,46,0,,0,0,0,243703585,,,,
Exam  ,2,2018,30Q258,MXRKE ,CC GEOMETRY REG JUN,80,*,80,0,46,0,,,,,243703585,,,,
Exam  ,2,2018,30Q258,SXRKE ,LIVENVIR R JUNE,91,*,91,0,46,0,,0,0,0,243703585,,,,
Exam  ,1,2017,27Q226,MXRCE ,CC ALGEBRA I REG JUN,74, ,74,0,46,0,,0,0,0,243703585,46,46,91.98478261,46
Course,7,2019,30Q450,EEF86QNX,NX English 11 T 2/2,93,*,93,0,0,0,,,,,219726479,,,,
Course,7,2019,30Q450,HGF43QNX,NX Global Hist T 3/4,75,*,75,0,0,0,,,,,219726479,,,,
Course,7,2019,30Q450,PHF11,Health,90, ,90,1,0,1,90,1,1,1,219726479,,,,
Course,2,2019,30Q258,AUS22,Digital Art 2 of 2,69, ,69,0.5,0,0.5,,,,,219726479,,,,
Course,2,2019,30Q258,EES86,ENGLISH 11 2 OF 2,93, ,93,1,0,1,,,,,219726479,,,,
Course,2,2019,30Q258,HGS43,GLOBAL STUDIES 10 1 ,75, ,75,1,0,1,,,,,219726479,,,,
Course,2,2019,30Q258,HGS44,GLOBAL STUDIES 10 2 ,NX,*,,1,0,0,,,,,219726479,,,,
Course,2,2019,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,NX,*,,1,0,0,,,,,219726479,,,,
Course,2,2019,30Q258,PPS84,PHYS ED,NX,*,,0.5,0,0,,,,,219726479,,,,
Course,2,2019,30Q258,RVS22T,Engineering in the W,82, ,82,1,0,1,,,,,219726479,,,,
Course,2,2019,30Q258,SWS22X,AP Environmental Sci,68, ,68,1,0,1,,,,,219726479,,,,
Course,2,2019,30Q258,SWS22XL,AP Environmental Sci,P,*,,0,0,0,78.33333333,7,4.5,4.5,219726479,,,,
Course,1,2019,30Q258,AUS21,Digital Art 1 of 2,78, ,78,0.5,0,0.5,,,,,219726479,,,,
Course,1,2019,30Q258,EES85,ENGLISH 11 1 OF 2,65, ,65,1,0,1,,,,,219726479,,,,
Course,1,2019,30Q258,HGS41,GLOBAL STUDIES 9 1 O,67, ,67,1,0,1,,,,,219726479,,,,
Course,1,2019,30Q258,HGS42,GLOBAL STUDIES 9 2 O,67, ,67,1,0,1,,,,,219726479,,,,
Course,1,2019,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,65, ,65,1,0,1,,,,,219726479,,,,
Course,1,2019,30Q258,PPS83,PHYS ED,92, ,92,0.5,0,0.5,,,,,219726479,,,,
Course,1,2019,30Q258,RVS21T,Engineering in the W,100, ,100,1,0,1,,,,,219726479,,,,
Course,1,2019,30Q258,SWS21X,AP Environmental Sci,76, ,76,1,0,1,,,,,219726479,,,,
Course,1,2019,30Q258,SWS21XL,AP Environmental Sci,P,*,,0,0,0,75,7,7,7,219726479,,,,
Course,2,2018,30Q258,ANS22,STUDIO ART II 2 of 2,75, ,75,1,0,1,,,,,219726479,,,,
Course,2,2018,30Q258,EES83,ENGLISH 10 1 OF 2,68, ,68,1,0,1,,,,,219726479,,,,
Course,2,2018,30Q258,EES84,ENGLISH 10 2 OF 2,68, ,68,1,0,1,,,,,219726479,,,,
Course,2,2018,30Q258,MGS22,GEOMETRY 2 OF 2,72, ,72,1,0,1,,,,,219726479,,,,
Course,2,2018,30Q258,PHS22,HEALTH 2 of 2,65, ,65,0.5,0,0.5,,,,,219726479,,,,
Course,2,2018,30Q258,PPS82,PHYS ED,93, ,93,0.5,0,0.5,,,,,219726479,,,,
Course,2,2018,30Q258,SLS22,LIVING ENV 2 OF 2,83, ,83,1,0,1,,,,,219726479,,,,
Course,2,2018,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,0,0,,,,,219726479,,,,
Course,2,2018,30Q258,SQS22T,ENGINEERING FOUNDATI,80, ,80,1,0,1,75,7,7,7,219726479,,,,
Course,1,2018,30Q258,ANS21,STUDIO ART I 1 of 2,84, ,84,1,0,1,,,,,219726479,,,,
Course,1,2018,30Q258,EES81,ENGLISH 9 1 OF 2,76, ,76,1,0,1,,,,,219726479,,,,
Course,1,2018,30Q258,EES82,ENGLISH 9 2 OF 2,76, ,76,1,0,1,,,,,219726479,,,,
Course,1,2018,30Q258,MGS21,GEOMETRY 1 OF 2,75, ,75,1,0,1,,,,,219726479,,,,
Course,1,2018,30Q258,PHS21,HEALTH 1 of 2,55, ,55,0.5,0,0,,,,,219726479,,,,
Course,1,2018,30Q258,PPS81,PHYS ED,88, ,88,0.5,0,0.5,,,,,219726479,,,,
Course,1,2018,30Q258,SLS21,LIVING ENV 1 OF 2,88, ,88,1,0,1,,,,,219726479,,,,
Course,1,2018,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,0,0,,,,,219726479,,,,
Course,1,2018,30Q258,SQS21T,ENGINEERING FOUNDATI,80, ,80,1,0,1,78.64285714,7,6.5,7,219726479,,,,
Course,1,2017,24Q073,FSN31A,SPANISH I,90, ,90,2,0,2,,,,,219726479,,,,
Course,1,2017,24Q073,MEN11A,ALGEBRA,80, ,80,2,0,2,85,4,4,4,219726479,,,,
Exam  ,7,2019,30Q450,EXRCG ,CC ELA REG AUG,WA,*,,0,0,0,,0,0,0,219726479,,,,
Exam  ,2,2019,30Q258,MXRKE ,CC GEOMETRY REG JUN,WA,*,,0,0,0,,0,0,0,219726479,,,,
Exam  ,2,2018,30Q258,MXRKE ,CC GEOMETRY REG JUN,57,*,57,0,0,0,,,,,219726479,,,,
Exam  ,2,2018,30Q258,SXRKE ,LIVENVIR R JUNE,90,*,90,0,0,0,,0,0,0,219726479,,,,
Exam  ,1,2017,24Q073,FX2SE ,SPAN PROF,96, ,96,0,0,0,,,,,219726479,,,,
Exam  ,1,2017,24Q073,MXRCE ,CC ALGEBRA I REG JUN,77, ,77,0,0,0,,0,0,0,219726479,33,30,78.13114754,30.5
Course,2,2020,25Q670,EES84Q19,English 4,65, ,65,1,0,1,,,,,221091615,,,,
Course,2,2020,25Q670,EES86Q19,English 6,70, ,70,1,0,1,,,,,221091615,,,,
Course,2,2020,25Q670,HUS22Q19,USHist 2,65, ,65,1,0,1,,,,,221091615,,,,
Course,2,2020,25Q670,MQS22Q19,PreCollege Math 2,65, ,65,1,0,1,,,,,221091615,,,,
Course,2,2020,25Q670,PHS11Q9,Health,NX,*,,1,0,0,,,,,221091615,,,,
Course,2,2020,25Q670,SDS22Q19,EnvSci 2,NX,*,,1,0,0,,,,,221091615,,,,
Course,2,2020,25Q670,SES22Q19,EarthSci 2,NX,*,,1,0,0,66.25,7,4,4,221091615,,,,
Course,1,2020,25Q670,EES83Q19,English 3,65, ,65,1,0,1,,,,,221091615,,,,
Course,1,2020,25Q670,FSS61Q9,Spanish 1,65, ,65,1,0,1,,,,,221091615,,,,
Course,1,2020,25Q670,HGS43Q19,Global 3,65, ,65,1,0,1,,,,,221091615,,,,
